flight,file,rows,cols,numeric_cols,null_ratio
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-imu-data_raw.csv,334.0,41.0,40.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-imu-mag.csv,334.0,16.0,15.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-imu-temperature.csv,334.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-local_position-odom.csv,139.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-local_position-pose.csv,139.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-local_position-velocity.csv,139.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-nav_info-airspeed.csv,652.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-nav_info-errors.csv,662.0,8.0,7.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-nav_info-pitch.csv,662.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-nav_info-roll.csv,662.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-nav_info-velocity.csv,652.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-nav_info-yaw.csv,662.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-rc-in.csv,102.0,21.0,21.0,0.047619
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-rc-out.csv,102.0,12.0,12.0,0.083333
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-setpoint_raw-target_global.csv,652.0,17.0,17.0,0.058824
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-state.csv,34.0,9.0,8.0,0.111111
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-time_reference.csv,74.0,6.0,5.0,0.166667
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-vfr_hud.csv,88.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-16-55_no_failure,carbonZ_2018-09-11-14-16-55_no_failure-mavros-wind_estimation.csv,74.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-diagnostics.csv,85.0,122.0,35.0,0.008197
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-failure_status-engines.csv,19.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavctrl-path_dev.csv,5711.0,4.0,4.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavctrl-rpy.csv,5711.0,4.0,4.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-battery.csv,2295.0,16.0,16.0,0.375
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-global_position-compass_hdg.csv,467.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-global_position-global.csv,467.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-global_position-local.csv,467.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-global_position-raw-fix.csv,570.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-global_position-raw-gps_vel.csv,570.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-global_position-rel_alt.csv,467.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-imu-atm_pressure.csv,1141.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-imu-data.csv,279.0,41.0,40.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-imu-data_raw.csv,1142.0,41.0,40.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-imu-mag.csv,1142.0,16.0,15.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-imu-temperature.csv,1141.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-local_position-odom.csv,467.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-local_position-pose.csv,467.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-local_position-velocity.csv,467.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-nav_info-airspeed.csv,2102.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-nav_info-errors.csv,2155.0,8.0,7.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-nav_info-pitch.csv,2155.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-nav_info-roll.csv,2155.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-nav_info-velocity.csv,2102.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-nav_info-yaw.csv,2155.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-rc-in.csv,330.0,21.0,21.0,0.047619
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-rc-out.csv,330.0,12.0,12.0,0.083333
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-setpoint_raw-target_global.csv,2102.0,17.0,17.0,0.058824
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-state.csv,115.0,9.0,8.0,0.111111
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-time_reference.csv,232.0,6.0,5.0,0.166667
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-vfr_hud.csv,279.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-wind_estimation.csv,232.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-22-07_1_engine_failure,carbonZ_2018-09-11-14-22-07_1_engine_failure-mavros-setpoint_raw-local.csv,5708.0,17.0,17.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-diagnostics.csv,47.0,122.0,35.0,0.008197
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavctrl-path_dev.csv,3118.0,4.0,4.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-battery.csv,1248.0,16.0,16.0,0.375
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavctrl-rpy.csv,3118.0,4.0,4.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-failure_status-engines.csv,25.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-global_position-compass_hdg.csv,254.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-global_position-global.csv,254.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-global_position-local.csv,254.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-global_position-raw-fix.csv,312.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-global_position-raw-gps_vel.csv,312.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-global_position-rel_alt.csv,254.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-imu-atm_pressure.csv,623.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-imu-data.csv,157.0,41.0,40.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-imu-data_raw.csv,623.0,41.0,40.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-imu-mag.csv,623.0,16.0,15.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-imu-temperature.csv,623.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-local_position-odom.csv,254.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-local_position-pose.csv,254.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-local_position-velocity.csv,254.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-nav_info-airspeed.csv,1144.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-nav_info-errors.csv,1175.0,8.0,7.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-nav_info-pitch.csv,1175.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-nav_info-roll.csv,1175.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-nav_info-yaw.csv,1175.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-rc-in.csv,182.0,21.0,21.0,0.047619
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-rc-out.csv,182.0,12.0,12.0,0.083333
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-setpoint_raw-local.csv,3114.0,17.0,17.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-setpoint_raw-target_global.csv,1145.0,17.0,17.0,0.058824
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-state.csv,63.0,9.0,8.0,0.111111
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-nav_info-velocity.csv,1145.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-time_reference.csv,131.0,6.0,5.0,0.166667
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-vfr_hud.csv,157.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-22-07_2_engine_failure,carbonZ_2018-09-11-14-22-07_2_engine_failure-mavros-wind_estimation.csv,131.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-diagnostics.csv,33.0,122.0,35.0,0.008197
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavlink-from.csv,8708.0,21.0,17.0,0.132669
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-battery.csv,891.0,16.0,16.0,0.375
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-global_position-compass_hdg.csv,179.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-global_position-global.csv,179.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-global_position-local.csv,179.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-global_position-raw-fix.csv,217.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-global_position-rel_alt.csv,179.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-global_position-raw-gps_vel.csv,217.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-imu-atm_pressure.csv,433.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-imu-data.csv,112.0,41.0,40.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-imu-mag.csv,433.0,16.0,15.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-imu-data_raw.csv,433.0,41.0,40.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-imu-temperature.csv,433.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-local_position-odom.csv,179.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-local_position-pose.csv,179.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-local_position-velocity.csv,179.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-nav_info-airspeed.csv,833.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-nav_info-errors.csv,849.0,8.0,7.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-nav_info-pitch.csv,849.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-nav_info-roll.csv,848.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-nav_info-velocity.csv,833.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-nav_info-yaw.csv,849.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-rc-in.csv,131.0,21.0,21.0,0.047619
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-rc-out.csv,131.0,12.0,12.0,0.083333
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-setpoint_raw-target_global.csv,833.0,17.0,17.0,0.058824
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-state.csv,44.0,9.0,8.0,0.111111
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-time_reference.csv,93.0,6.0,5.0,0.166667
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-vfr_hud.csv,112.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-41-38_no_failure,carbonZ_2018-09-11-14-41-38_no_failure-mavros-wind_estimation.csv,93.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-diagnostics.csv,100.0,122.0,35.0,0.008197
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-failure_status-elevator.csv,22.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavctrl-path_dev.csv,6423.0,4.0,4.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavctrl-rpy.csv,6423.0,4.0,4.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-battery.csv,2636.0,16.0,16.0,0.375
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-global_position-compass_hdg.csv,533.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-global_position-global.csv,533.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-global_position-local.csv,533.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-global_position-raw-fix.csv,643.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-global_position-raw-gps_vel.csv,643.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-global_position-rel_alt.csv,533.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-imu-atm_pressure.csv,1285.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-imu-data.csv,327.0,41.0,40.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-imu-data_raw.csv,1285.0,41.0,40.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-imu-mag.csv,1285.0,16.0,15.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-imu-temperature.csv,1285.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-local_position-odom.csv,533.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-local_position-pose.csv,533.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-local_position-velocity.csv,533.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-nav_info-airspeed.csv,2444.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-nav_info-errors.csv,2506.0,8.0,7.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-nav_info-pitch.csv,2506.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-nav_info-roll.csv,2506.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-nav_info-velocity.csv,2444.0,11.0,10.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-nav_info-yaw.csv,2506.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-rc-in.csv,386.0,21.0,21.0,0.047619
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-rc-out.csv,386.0,12.0,12.0,0.083333
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-setpoint_raw-local.csv,6415.0,17.0,17.0,0.0
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-setpoint_raw-target_global.csv,2444.0,17.0,17.0,0.058824
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-state.csv,129.0,9.0,8.0,0.111111
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-time_reference.csv,272.0,6.0,5.0,0.166667
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-vfr_hud.csv,327.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-41-51_elevator_failure,carbonZ_2018-09-11-14-41-51_elevator_failure-mavros-wind_estimation.csv,272.0,10.0,10.0,0.1
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-diagnostics.csv,182.0,122.0,35.0,0.008197
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-failure_status-aileron.csv,257.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavctrl-rpy.csv,11669.0,4.0,4.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavctrl-path_dev.csv,11669.0,4.0,4.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavros-global_position-global.csv,957.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavros-battery.csv,4721.0,16.0,16.0,0.375
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavros-global_position-local.csv,957.0,90.0,88.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavros-global_position-compass_hdg.csv,957.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavros-global_position-raw-gps_vel.csv,1167.0,10.0,9.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavros-global_position-raw-fix.csv,1167.0,19.0,18.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavros-global_position-rel_alt.csv,957.0,2.0,2.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavros-imu-atm_pressure.csv,2334.0,6.0,5.0,0.0
carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure,carbonZ_2018-09-11-14-52-54_left_aileron__right_aileron__failure-mavros-imu-data.csv,574.0,41.0,40.0,0.0
